datetime,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,EE,sss
14.12.2023 09:00,-10.9,753.5,768.3,0.1,81,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-11.6,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,7,-13.5,1,12,,,Even layer of loose dry snow covering ground completely.,31
14.12.2023 06:00,-11.2,753.4,768.3,-0.1,83,Wind blowing from the south-east,1,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-11.6,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,4,-13.5,0.9,12,,,,
14.12.2023 03:00,-11.4,753.5,768.4,0.3,84,Wind blowing from the south-southeast,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Shower(s).,Snow and/or other types of solid precipitation,,,Stratocumulus cumulogenitus.,100%.,1000-1500,,,4.7,-13.6,,,,,,
14.12.2023 00:00,-11.4,753.2,768.1,0.1,79,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,300-600,Altostratus opacus or Nimbostratus.,,,-14.3,,,,,,
13.12.2023 21:00,-11.3,753.1,767.9,0.2,76,Wind blowing from the south-southeast,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,-10.9,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,9,-14.7,0.9,12,,,,
13.12.2023 18:00,-11.4,752.9,767.8,0.4,79,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,300-600,Altostratus opacus or Nimbostratus.,,6,-14.3,2,12,,,,
13.12.2023 15:00,-10.9,752.5,767.2,0.1,79,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,300-600,Altostratus opacus or Nimbostratus.,,6,-13.9,,,,,,
13.12.2023 12:00,-11.1,752.4,767.2,0.2,77,Wind blowing from the south-southeast,3,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,1000-1500,Altostratus opacus or Nimbostratus.,,8,-14.3,,,,,,
13.12.2023 09:00,-11.2,752.2,766.9,0.4,84,Wind blowing from the south-east,3,,,100%.,"Continuous fall of snowflakes, heavy at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,-11.2,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,1.8,-13.4,1,12,,,Even layer of loose dry snow covering ground completely.,30
13.12.2023 06:00,-10,751.8,766.5,0.3,80,Wind blowing from the south-east,2,,,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Blizzard,-10,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,4.3,-12.9,1,12,,,,
13.12.2023 03:00,-9,751.5,766.2,0,81,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,6,-11.7,,,,,,
13.12.2023 00:00,-8.7,751.5,766.1,0.3,81,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,6,-11.4,,,,,,
12.12.2023 21:00,-8.2,751.2,765.8,0.2,82,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,-5.7,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,3.8,-10.7,0.9,12,,,,
12.12.2023 18:00,-7.1,751,765.5,0.5,83,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,3.5,-9.6,0.9,12,,,,
12.12.2023 15:00,-6.1,750.5,765,-0.1,81,Wind blowing from the south-southeast,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,4.8,-8.9,,,,,,
12.12.2023 12:00,-6,750.6,765.1,0,84,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,Altostratus opacus or Nimbostratus.,,4.5,-8.3,,,,,,
12.12.2023 09:00,-6.6,750.6,765.1,-0.1,85,Wind blowing from the south-east,1,,,100%.,"Shower(s) of snow, or of rain and snow. ",Shower(s).,Snow and/or other types of solid precipitation,-7.3,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,300-600,,,19,-8.7,1,12,,,Even layer of loose dry snow covering ground completely.,30
12.12.2023 06:00,-7,750.7,765.3,-0.6,85,Wind blowing from the south-southeast,2,,,100%.,State of sky on the whole unchanged. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-7.3,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,14,-9.2,2,12,,,,
12.12.2023 03:00,-7.3,751.3,765.8,-0.3,89,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altostratus opacus or Nimbostratus.,,2.5,-8.8,,,,,,
12.12.2023 00:00,-6.6,751.6,766.1,-0.3,79,Wind blowing from the south-east,2,,,100%.,State of sky on the whole unchanged. ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,20,-9.7,,,,,,
11.12.2023 21:00,-6.8,751.9,766.5,-1,86,Wind blowing from the south-southeast,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,-6.6,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altostratus opacus or Nimbostratus.,,9,-8.8,1,12,,,,
11.12.2023 18:00,-6.8,752.9,767.5,-0.5,85,Wind blowing from the south-east,3,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Blizzard,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altostratus opacus or Nimbostratus.,,2.6,-8.9,0.4,12,,,,
11.12.2023 15:00,-6.9,753.4,768,-1,82,Wind blowing from the east-southeast,2,,,100%.,Snow not falling as shower(s). ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,13,-9.5,,,,,,
11.12.2023 12:00,-7.1,754.4,769,-1,83,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,7,-9.5,,,,,,
11.12.2023 09:00,-8,755.4,770.1,-0.1,86,Wind blowing from the south-east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-9.3,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,6,-10,0.2,12,,,Even layer of loose dry snow covering ground completely.,29
11.12.2023 06:00,-8.7,755.5,770.3,-0.5,86,Wind blowing from the south-east,2,,,100%.,"Intermittent fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-9.3,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,6,-10.6,0.1,12,,,,
11.12.2023 03:00,-8.9,756,770.7,-0.6,82,Wind blowing from the south-east,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",70 – 80%.,300-600,Altostratus opacus or Nimbostratus.,,6,-11.4,,,,,,
11.12.2023 00:00,-9,756.6,771.4,-0.2,81,Wind blowing from the south-southeast,1,,,100%.,"Intermittent fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,600-1000,,,7,-11.7,,,,,,
10.12.2023 21:00,-9.3,756.8,771.6,0.1,82,Wind blowing from the south-southeast,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,-9.3,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,600-1000,Altostratus opacus or Nimbostratus.,,13,-11.9,0.9,12,,,,
10.12.2023 18:00,-10.2,756.7,771.6,-0.3,84,Wind blowing from the east-southeast,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,1000-1500,Altostratus opacus or Nimbostratus.,,4.4,-12.4,1,12,,,,
10.12.2023 15:00,-10.9,757,771.9,-0.3,83,Wind blowing from the east,2,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altostratus opacus or Nimbostratus.,,2.2,-13.2,,,,,,
10.12.2023 12:00,-12,757.3,772.3,-0.2,82,Wind blowing from the east-southeast,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altostratus opacus or Nimbostratus.,,4.8,-14.5,,,,,,
10.12.2023 09:00,-12.8,757.5,772.5,-0.1,85,Wind blowing from the east,2,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-14.4,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",70 – 80%.,300-600,Altostratus opacus or Nimbostratus.,,2.2,-14.8,0.3,12,,,Even layer of loose dry snow covering ground completely.,29
10.12.2023 06:00,-13,757.6,772.7,-0.8,84,Wind blowing from the east,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-14.4,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",70 – 80%.,300-600,Altostratus opacus or Nimbostratus.,,4.5,-15.2,0.1,12,,,,
10.12.2023 03:00,-13.2,758.4,773.5,-0.7,81,Wind blowing from the east-southeast,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",70 – 80%.,300-600,Altostratus opacus or Nimbostratus.,,7,-15.8,,,,,,
10.12.2023 00:00,-13.7,759.1,774.2,-0.6,80,Wind blowing from the east,1,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,300-600,Altostratus opacus or Nimbostratus.,,8,-16.5,,,,,,
09.12.2023 21:00,-14.2,759.7,774.8,-0.6,79,Wind blowing from the east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,-13.8,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,Altostratus opacus or Nimbostratus.,,7,-17.1,0.5,12,,,,
09.12.2023 18:00,-14.8,760.3,775.5,-0.3,79,Wind blowing from the east,2,,,100%.,"Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,40%.,1000-1500,Altostratus opacus or Nimbostratus.,,10,-17.7,0.5,12,,,,
09.12.2023 15:00,-14.1,760.6,775.7,-0.8,78,Wind blowing from the east-northeast,1,,,"90  or more, but not 100%","Continuous fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","90  or more, but not 100%","2500 or more, or no clouds.","Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",8,-17.1,,,,,,
09.12.2023 12:00,-14.2,761.4,776.6,-0.8,80,Wind blowing from the east,2,,,100%.,"Continuous fall of snowflakes, moderate at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,"2500 or more, or no clouds.",Altostratus opacus or Nimbostratus.,,2.1,-17,,,,,,
09.12.2023 09:00,-14.1,762.2,777.4,0.1,80,Wind blowing from the east,2,,,100%.,Snow grains (with or without fog). ,Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-14.4,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",100%.,300-600,,,8,-16.9,Trace of precipitation,12,,,Even layer of loose dry snow covering ground completely.,32
09.12.2023 06:00,-14.3,762.1,777.3,-0.9,81,Wind blowing from the east-southeast,2,,,100%.,"Intermittent fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,-14.4,,Stratocumulus other than Stratocumulus cumulogenitus.,100%.,300-600,,,8,-16.9,Trace of precipitation,12,,,,
09.12.2023 03:00,-14.4,763,778.2,-0.3,82,Wind blowing from the east-southeast,2,,,100%.,"Intermittent fall of snowflakes, slight at time of observation. ",Snow and/or other types of solid precipitation,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,300-600,,,7,-16.9,,,,,,
